Hotel Name,Price,Room Type,Rating,Number of ratings,Available Rooms,Max Occupancy Allowed,Address,Lat,Long,Map Link,Images,Oyo ID
OYO 76742 Snow White Inn,1504,Classic (2X),4.3,194,16,3,"Gurudware Wali gali, Chuna Mandi, Delhi",28.642749,77.211059,https://bit.ly/3kfkH8a,"https://images.oyoroomscdn.com/uploads/hotel_image/107692/aaef435015562c51.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/fc4018356e1ec69e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/bcbb011369382cdc.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/c37fdaae981c8816.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/a79aa8dc098ce73d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/513076d0c6646913.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/69d9617ac6f6b158.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/28e4e67770d8632e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/644a5db3e4795a7b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/7ef8c05c37878d21.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/fa172e12efc728df.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/aa3ae95f6989a1fc.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/4f979d335575ea54.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/12471a701c590c01.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/cdb1ae91b157c2d6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/4ffab8dce79a2d8f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/b72f14e8f09e1463.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/d649e3cb81e96a97.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/f0bf6b1047dfedac.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/9304d54e4e388612.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/690990d6df61d969.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/b5f8691f3e8d1e93.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/ad07ad2bddba4e07.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/8fa753e23393cd61.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/fc36d4c1aa38373d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/9f4c4ba1e8b53cf0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/e15d3b7bf9bb701b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107692/80d41f2a5977f4cb.jpg",DEL2856
Capital O 980 Hotel Ramhan,1873,Classic (2X),3.9,2337,18,3,"East Patel Nagar, Delhi",28.645472,77.169944,https://bit.ly/2TbhfUG,"https://images.oyoroomscdn.com/uploads/hotel_image/1080/59dfbdce049f3aab.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/13c73b7b1d36af23.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/752c6ff7b7fbcdab.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/2d1cf4db2f790a98.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/ed5a4516271ad106.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/2e75825aaa7c8e1d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/75ac42d9edf4b597.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/66272a3631c55aa6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/5855b24e8f268f34.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/09390d4c16f96f73.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/a0a44b7094568d3d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/4f0f65de2d50cce7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/d841e2559984f25d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/53799d9bf138e5a6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/2f75c1ebc0277899.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/41adf32d2156997d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/9693f8dabe2e35fd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/8904f5ea3da50d21.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/948f5b74d0502e58.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/a6a5f9fa5d7c52be.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/bc26a14deaf7e8a9.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/79a622caec1939b6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/d55b73209f57eeb6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/842a374048e07048.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/5cc31a669a74e52c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/ecf22e818abe5fcd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/1080/78e5bc44c0bf29e1.jpg",DEL195
OYO Flagship 75558 The Gour Lazeez Hotel Near Lajpat Nagar Metro Station,1473,Classic (2X),4,1587,17,3,"Block I, Lajpat Nagar II, Lajpat Nagar, Delhi",28.5698658478702,77.2441947832704,https://bit.ly/3gJqwsR,"https://images.oyoroomscdn.com/uploads/hotel_image/106109/1144cf68b16f889b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/50ccd3e0b8389db5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/4aeb2d8e1f251419.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/ef2e8653a4a71a3b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/b8ec361fd9267d0c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/9c153c32b54f566c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/f6f3763c7bfcf1c9.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/dfa7848bcc099e49.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/2956b12ad4db2a1f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/bf9d548860b292d9.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/2a99e001e1464789.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/963755a17a82734f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/f5e1fd0afb9a2d49.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/41b9be91265685c9.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/94b0afa185d9f859.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/c73312b6dff73dd8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/5b0893d1e1b81190.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/89ab10abfc14263e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/cdfef8344855a0b8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/39ed243c805c159d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/7943dc5798ff6e56.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/792603eebd4552f1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/b77ad6643e26d9f3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/c80a52353afa294f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/546fa7bed414de93.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/a5d70135f981bd67.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/b2cdb8a84482613b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/8e9bb0d547bd68ff.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/d2cda654ec9f8a38.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/d6bb9bb93cfd1f86.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/bb8580fd3c371e3f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/ef27a1ca1e350af6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/3e7ee708bbb73b93.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/df47caf655e9d6bb.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/106109/814d890ff433c8f9.jpg",DEL2751
OYO 73922 Goodvibe Hotel,1736,Classic (2X),4.2,909,15,3,"Main IGNOU road, Opposite Dharam kanta, Saket, Delhi",28.516611,77.20575,https://bit.ly/3gTUNHG,"https://images.oyoroomscdn.com/uploads/hotel_image/103918/83913f8757f0c0de.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/e702f4d4a43acad8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/ee560ac8a9b789c0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/d12885a127bc581f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/2e88fee29d857917.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/e36da9c4500497ef.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/e3da7882979eb7f6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/b1f83082ab2d3135.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/e0bd5434e8af5f96.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/effbd1af92338901.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/390f43ebd419cfa3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/f5deef1a91abd499.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/9d0b822236487f32.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/a747ebb49ac50144.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/7deedba431c942be.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/8718a102ef8054f3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/75a6d7d0375e2918.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/8c3cd80cd3fcd457.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/266b83e432e3aa6a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/acc3cb46275c48c1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/832ced7e23d669ea.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/b5fa5bfc5bef29a4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/69c87e9acdb84ab4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/e531f0203b4b5673.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/103918/49127cc7ae69c2f7.jpg",DEL2633
Oyo Townhouse 372 The Chaitanya's,1867,Classic (2X),4.6,217,18,3,"Sector 18 Rohini New Delhi, Delhi",28.7406278460543,77.1332943253219,https://bit.ly/377Q54F,"https://images.oyoroomscdn.com/uploads/hotel_image/113725/a30ec604c5fa7d5d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/44fb6b539e981bb3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/7dfd51f9f420231a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/ef6f3985b29dbf7e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/92e5a5faa402b2bd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/84a60d79cfb749fb.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/a9f54dfea8f50d8d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/ec1173bad3562c6f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/5c521cfc95d0350d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/a4f75ce83cc5bd41.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/539d2281e8543ac8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/ec456cbd8da5cdf3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/aa2f8e3dca8a474e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/b2c55687254c3823.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/bc9aaf5eb6204919.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/2a83ee1366030975.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/ade2512df86527da.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/963d6633eef0db1e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/ef61ddf1ded7c1db.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/582905da8fcd6d59.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/7a886fc947df17ca.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/d1acf1487866f3ea.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/c0089ce18fccff8a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/c5bbdeb3386be824.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/19d111f1ea95af45.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/52314b14dfcac05c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/9e8c3901b9da9699.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/2bbfa3ff55875f0a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/113725/f9222c28af3d15ec.jpg",DEL3254
OYO 77867 Flagship Silver Palace,1534,Classic (2X),4.2,577,19,3,"Dwarka Sector 9, Delhi",28.57672442092359,77.06394681707025,https://bit.ly/3zgM7SZ,"https://images.oyoroomscdn.com/uploads/hotel_image/109077/d483b9ff1c271659.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/8f3bc22ddd3be18a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/280c888b641c2246.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/fb90517fc4e7100c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/6f72b12e420f15d5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/122a4317e832d10f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/482b37fc1737d5ba.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/8fe1821dca7c070e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/5429ab3a6e6a573d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/2a2123e33d22171e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/dad859a0299ea8c5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/f5d94b60768156d5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/e97481653aaeddac.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/b90e7b9cc15aef98.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/70b5f05de5121b6b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/aa9e62b873bca6df.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/e3dc17572e5b0710.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/261221bb29bb6713.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/404c334190b4a794.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/73c01ac955130026.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/71fdfab21cba02b9.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/dcacaadf49686912.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/bf9b1437501ea055.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/b464cf46aad96a44.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/e2ba47e2978bbddf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/703416d4563c0007.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/77a3648d52a32120.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/86697cc8d4c6a1ae.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/27305578ed3f06d4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/9f792284828adff4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/4e0044675708ed6c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/306611fb8a95f474.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/1fbf75de7d7db076.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/3ed6b613e2917ad8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109077/e5a154136a8e749b.jpg",DEL2938
OYO 72294 White Rose Wallon Hotel,1417,Saver Double (X),,,8,2,"gali no-35,100 feet road , chhatarpur, Delhi",28.5066939158156,77.1854721754789,https://bit.ly/2WdOWEb,"https://images.oyoroomscdn.com/uploads/hotel_image/100995/83fb1bb49cc749a6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/4fa1cbbe6a2aee6e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/ec41c79d19f39894.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/b3f32201e3a99f5c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/20d69b5234af0046.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/781fdde8906d937c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/7dcbe17637d1081e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/73cf6587f39a2cb4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/6d411b957e4c882d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/5bd5223afa94f783.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/94d2bb4ec8b839cd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/904b579562072933.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/f90e9192f88e3e5a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/b5a7de0e660cfd54.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/a079986dcd1988df.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/c98cd747ccaeb598.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/f287a9c9bc55bc52.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/6bf1feccace0910e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/f1a244a02548055e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/643bbf7daf9cbb28.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/100995/f2f0ef1aa665d863.jpg",DEL2560
OYO 22394 Club Residency,1863,Saver Double (X),3.8,282,4,2,"WZ- 523/1 near Ramesh Nagar metro gate no.1 Gurdwara Wali Road, Delhi",28.654866,77.130508,http://bit.ly/2xQnY8L,"https://images.oyoroomscdn.com/uploads/hotel_image/43933/b252fe200648df12.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/97a7bbad14f4acdb.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/0c81a2b8b078b6bd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/59ed4abb2c09196f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/bc5347e9b82d420c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/f3bb4ae92044aa18.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/18f1943d5d1cccb4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/67b216ad09e06fe6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/13fcae6901cb5e0b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/a0ba3028d839d2bc.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/8398e5398544ae40.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/30f84956be1966e8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/7ef7af8292797561.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/78114f71abdba6c7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/6c850adbf148b4b9.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/94c4af0aac85db45.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/bef56a80b48ee8f7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/118b71b1914981f8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/2394cbec3e28d926.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/4ca3cfc22d585df2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/51c8a14c04b70dfa.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/43933/2569e77850adb09a.jpg",DEL1137
SPOT ON 79757 Hotel Satya Palace,693,SPOT ON NON-AC SAVER,,,3,1,"mawasi colony, madan pur khadar,  sarita vihar , Delhi",28.537627,77.298597,https://bit.ly/3z7IVJy,"https://images.oyoroomscdn.com/uploads/hotel_image/111250/1e33b9e2a6327213.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/e32c95296a2beacf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/b9dc8eb763b5c772.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/a2889c47bac52bbf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/342f6db2f1c1ac06.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/a0d613f5642a6c92.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/8199a32caff930ee.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/53b34415359cc09e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/9d3c738577ce138f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/30d19d746f77e953.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/76c00a3536694d48.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/785bef698909db58.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/f0d4668913a794b1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/ae9eded656c6a335.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/3b144faba9cf2a03.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/410950dbe850099e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/cd7b98254f09a247.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/6faf5a4282864e44.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/a50b07dfef8a4a3a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/641abd8a9c881323.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/e72f74ba4671f89d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/ab63c5dcfe8210bd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/d07eb3cfb543562f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/ef5d77b9df851ea4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/1e574b61aa99be7a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/6853b68019e87a3a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/a0750c4ec9b1f992.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/81f8f1d3b48b69c2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/2c93dc18de889ae1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/4f1b3225c3398937.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/16164c524bd3cfc6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/7212ef60c784cc9e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/56b0d72c75c53c10.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/2cff7cf6a7926af7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/ffd93c771b5e33fa.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111250/894ca9e2bbf06f61.jpg",DEL3079
Collection O 82340 Happi Stay,1424,Classic (2X),3.5,38,64,3,"Happi Stays , Shakti Nagar, Civil Lines Tehsil, Delhi",28.680607,77.1968,https://bit.ly/39i9lNW,"https://images.oyoroomscdn.com/uploads/hotel_image/114409/db3b7d1e5f561bff.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/1aa58ad110fcf6c5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/5ec5de1cd3a2daca.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/931faf58837a1ce8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/ec46398f5acc10ca.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/7a29a37c35bdcbd1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/e79bc75e39e38ead.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/639f79cac5bcc286.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/30a381fa5027b5f6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/64fe7822af401a4c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/f69c4229fe4ab4da.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/b2f37fa7a8dd0442.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/9529b19bd3898ac2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/5509144472cabf07.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/3254b34fdfb420ea.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/ba0c6f32af104282.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/b82e8a504d3b3aec.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/69338a8cedf88342.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/936a4845c833fab6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/38630bbc1e9de582.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/114409/87415252cb1b0588.jpg",DEL3305
